JobId, User, Release, TagSet, Status, DataSet, Dir
609 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-775to1075_mLSP-525to875_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v2/AODSIM 2013_03_30_00_21_07
610 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-1100to1400_mLSP-25to500_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v2/AODSIM 2013_03_30_00_33_30
611 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-1100to1400_mLSP-525to1000_25GeVX25GeV_Binning/Summer12-START52_V9_FSIM-v2/AODSIM 2013_03_30_08_29_42
612 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-1100to1400_mLSP-1025to1200_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_03_29_23_11_30
627 mstoye CMSSW_5_3_3_patch2 V17-16 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1t1t_2J_mGo-1000_mStop-200to750_mLSP-100to650_25GeVX25GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_05_10_11_55_25
628 mstoye CMSSW_5_3_3_patch2 V17-16 Complete /SMS-MadGraph_Pythia6Zstar_8TeV_T1t1t_2J_mGo-1000_mStop-350to750_mLSP-100to500_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_04_04_16_43_17
629 mstoye CMSSW_5_3_3_patch2 V17-16 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1t1t_2J_mGo-1000_mStop-775to825_mLSP-575to725_25GeVX25GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_04_09_12_57_42
630 mstoye CMSSW_5_3_3_patch2 V17-16 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1t1t_2J_mGo-1000_mStop-800to800_mLSP-100to550_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_04_09_15_32_23
631 mstoye CMSSW_5_3_3_patch2 V17-16 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1t1t_2J_mGo-1000_mStop-200to750_mLSP-100to650_25GeVX25GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_05_10_11_16_46
645 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /TTH_HToBB_M-125_8TeV-pythia6/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM 2013_04_12_11_14_21
645 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /ZH_ZToBB_HToBB_M-125_8TeV-powheg-herwigpp/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM 2013_04_12_11_14_21
649 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /HTMHTParked/Run2012B-22Jan2013-v1/AOD 2013_04_19_17_30_49
649 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /HTMHTParked/Run2012C-22Jan2013-v1/AOD 2013_04_19_17_30_49
649 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /HTMHTParked/Run2012D-22Jan2013-v1/AOD 2013_04_19_17_30_49
653 agapitos CMSSW_5_3_3_patch2 V17-19 Processing /SMS-T5tttt_mGo-800to1200_mStop-225to1025_mLSP_50_8TeV-Madgraph_1075_1175/Summer12-START52_V9_FSIM_UFL/USER 2013_04_27_04_17_53
654 agapitos CMSSW_5_3_3_patch2 V17-19 Processing /SMS-T5tttt_mGo-800to1200_mStop-225to1025_mLSP_50_8TeV-Madgraph_1175_1200/Summer12-START52_V9_FSIM_UFL/USER 2013_04_27_04_49_42
656 agapitos CMSSW_5_3_3_patch2 V17-19 Processing /SMS-T5tttt_mGo-800to1200_mStop-225to1025_mLSP_50_8TeV-Madgraph_900_1000/Summer12-START52_V9_FSIM_UFL/USER 2013_04_28_15_46_02
660 agapitos CMSSW_5_3_3_patch2 V17-19 Processing /SMS-T5tttt_mGo-800to1200_mStop-225to1025_mLSP_50_8TeV-Madgraph/Summer12-START52_V9_FSIM_UFL/USER 2013_04_28_17_08_17
661 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-775to1075_mLSP-25to500_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v3/AODSIM 2013_05_03_13_12_39
662 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-775to1075_mLSP-525to875_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v3/AODSIM 2013_05_03_13_23_31
663 agapitos CMSSW_5_3_3_patch2 V17-5 Processing /WJetsToLNu_HT-150To200_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V7C-v1/AODSIM 2013_05_15_18_11_50
672 agapitos CMSSW_5_3_3_patch2 V17-5 Processing /WJetsToLNu_HT-200To250_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V7C-v1/AODSIM 2013_05_15_17_18_45
673 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /WJetsToLNu_TuneZ2Star_8TeV-madgraph-tarball/Summer12_DR53X-PU_S10_START53_V7A-v2/AODSIM 2013_05_23_14_13_07
674 clucas CMSSW_5_3_3_patch2 V17-21 Processing /TTJets_FullLeptMGDecays_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V7A-v2/AODSIM 2013_06_04_16_36_29
675 agapitos CMSSW_5_3_3_patch2 V17-19 Processing /SMS-T5tttt_mGo-800to1200_mStop-225to1025_mLSP_50_8TeV-Madgraph_1225_1400/Summer12-START52_V9_FSIM_UFL/USER 2013_06_04_19_26_40
676 clucas CMSSW_5_3_3_patch2 V17-22 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1ttcc_2J_mGo-1000_mStop-310-325-350-375_mLSP-300/Summer12-START52_V9_FSIM-v1/AODSIM 2013_06_09_18_14_18
678 agapitos CMSSW_5_3_3_patch2 V17-19 Complete /RPVgluino_M_1000_8TeV_pythia6D6THC_323/Summer12-START52_V9_FSIM-v1/AODSIM 2013_06_10_16_17_49
679 agapitos CMSSW_5_3_3_patch2 V17-19 Processing /SMS-T5VV_2J_mGo-800to1100_mLSP-25to525_TuneZ2star_8TeV-madgraph-tauola/Summer12-START53_V7C_FSIM-v1/AODSIM 2013_06_10_16_52_01
680 clucas CMSSW_5_3_3_patch2 V17-22 Processing /DYJetsToLL_HT-200To400_TuneZ2Star_8TeV-madgraph_ext/Summer12_DR53X-PU_S10_START53_V7C-v1/AODSIM 2013_06_17_17_08_07
680 clucas CMSSW_5_3_3_patch2 V17-22 Processing /ZJetsToNuNu_100_HT_200_TuneZ2Star_8TeV_madgraph_ext/Summer12_DR53X-PU_S10_START53_V7C-v1/AODSIM 2013_06_17_17_08_07
681 agapitos CMSSW_5_3_3_patch2 V17-19 Processing /RPVgluino_M_750_8TeV_pythia6D6THC_323/Summer12-START52_V9_FSIM-v1/AODSIM 2013_06_25_20_06_25
682 agapitos CMSSW_5_3_3_patch2 V17-19 Processing /RPVgluino_M_1250_8TeV_pythia6D6THC_323/Summer12-START52_V9_FSIM-v1/AODSIM 2013_06_25_20_51_39
JobId User Release TagSet Status DataSet /pnfs/cms/WAX/11/store/user/lpcsusyra1/agapitos/ICF/automated/2012_09_22_14_28_53
JobId User Release TagSet Status DataSet /pnfs/cms/WAX/11/store/user/lpcsusyra1/agapitos/ICF/automated/2012_09_24_15_24_55
JobId User Release TagSet Status DataSet /pnfs/cms/WAX/11/store/user/lpcsusyra1/clucas/charmStudy
JobId User Release TagSet Status DataSet /pnfs/cms/WAX/11/store/user/lpcsusyra1/mstoye/ICF/automated/2013_04_11_15_16_09
JobId User Release TagSet Status DataSet /pnfs/cms/WAX/11/store/user/lpcsusyra1/mstoye/ICF/automated/2013_05_08_10_40_22
JobId User Release TagSet Status DataSet /pnfs/cms/WAX/11/store/user/lpcsusyra1/yeshaq/ICF/supy-output/ICF_sync_test
JobId User Release TagSet Status DataSet /pnfs/cms/WAX/11/store/user/lpcsusyra1/yeshaq/ICF/supy-output/dy_skim
JobId User Release TagSet Status DataSet /pnfs/cms/WAX/11/store/user/lpcsusyra1/yeshaq/ICF/supy-output/wj_skim
JobId User Release TagSet Status DataSet /pnfs/cms/WAX/11/store/user/lpcsusyra1/yeshaq/ICF/supy-output/wj_skim_v2
